kvk,naam,boekjaar,accountant,sbi,plaats
80339883,Grenade B.V.,2025,PwC,46390,
41173845,Groene Hart Ziekenhuis,2025,PwC,86102,
76049167,GTS FI B.V.,2025,PwC,70102,
93543557,HAL Holding N.V.,2025,PwC,64210,
14033238,Hamilton Sundstrand Customer Support Center Maastricht B.V.,2025,PwC,33160,
20018921,Haribo The Netherlands & Belgium B.V.,2025,PwC,46360,
56515154,Haskoning Nederland B.V.,2025,PwC,70201,
24251390,Hays Holdings B.V.,2025,PwC,64210,
60956224,Heliox,2025,PwC,29310,
60683945,Henkel Global Supply Chain B.V.,2025,PwC,20410,
41125492,Het Oogziekenhuis Rotterdam,2025,PwC,86103,
27116219,Hibiscus EP (Brunei) B.V.,2025,PwC,09100,
61262935,HMC Westeinde,2025,PwC,86102,
37099586,Hogeschool INHolland,2025,PwC,85401,
53815033,Hogeschool Windesheim,2025,PwC,85402,
34208105,Holding Nationale Goede Doelen Loterijen N.V.,2025,PwC,92000,
73651885,Hoofdlocatie De La Salle,2025,PwC,87991,
12062819,Hoofdlocatie St. Anna,2025,PwC,88103,
10037251,Hoogwegt Group B.V.,2025,PwC,70102,
81838220,HR Top Holding B.V.,2025,PwC,64210,
09102368,HSK Groep,2025,PwC,86930,
33054214,IBM Nederland B.V.,2025,PwC,46500,
69798478,ICT Group Holding B.V.,2025,PwC,64210,
33282920,IEOC Production B.V.,2025,PwC,06100,
23047335,IG Design Group Europe B.V.,2025,PwC,64210,
41128994,IJsselland Ziekenhuis,2025,PwC,86102,
33212299,IMC B.V.,2025,PwC,64210,
92681476,IMC Global Holdings LLC,2025,PwC,64210,
33223419,IMC Trading B.V.,2025,PwC,64991,
77595726,Immatics N.V.,2025,PwC,72100,
30085572,Ingram Micro,2025,PwC,46500,
31036525,Intercat Europe B.V.,2025,PwC,46720,
32001848,International Flavors & Fragrances I.F.F. (Nederland) B.V.,2025,PwC,20590,
39062857,IQVIA Solutions B.V.,2025,PwC,73200,
34259454,J.P. Morgan Structured Products B.V.,2025,PwC,64210,
28041872,Janssen Biologics B.V.,2025,PwC,21200,
28074607,Janssen Vaccines & Prevention B.V.,2025,PwC,72100,
18025443,Janssen-Cilag B.V.,2025,PwC,46461,
51266806,JJC Acquisition Company B.V.,2025,PwC,64210,
23035139,JTEKT Sales Europe B.V.,2025,PwC,46644,
28028730,Jungheinrich Nederland B.V.,2025,PwC,46641,
33241012,Just Brands B.V.,2025,PwC,46421,
59581883,Kamer van Koophandel,2025,PwC,94110,
30102973,KCI Europe Holding B.V.,2025,PwC,46462,
34261155,Kennedy Van der Laan,2025,PwC,69103,
51863820,Kerkgenootschap Leger des Heils,2025,PwC,94910,
34294626,Ketel One Worldwide B.V.,2025,PwC,77400,
32073705,Ketjen Netherlands B.V.,2025,PwC,20590,
58724265,Keysight Technologies Netherlands B.V.,2025,PwC,46645,
27287509,Keysight Technologies Netherlands Riscure B.V.,2025,PwC,62900,
01050829,Kijlstra Ambulancezorg,2025,PwC,86920,
02333360,Kikkoman Foods Europe B.V.,2025,PwC,10840,
34315904,KMNL Lodestar Shipping B.V.,2025,PwC,77340,
64277925,KNDS N.V.,2025,PwC,64210,
30086624,Komori International (Europe) B.V.,2025,PwC,46649,
11057544,Koninklijke FrieslandCampina N.V.,2025,PwC,64210,
55525474,Koninklijke Haskoning Groep B.V.,2025,PwC,64210,
17136209,Koninklijke Jumbo Food Groep B.V.,2025,PwC,64210,
02045200,Koninklijke KPN N.V.,2025,PwC,61900,
33014286,Koninklijke Luchtvaart Maatschappij N.V.,2025,KPMG ; PwC,51100,
35000477,Koninklijke Verkade N.V.,2025,PwC,10720,
24295332,Koninklijke Vopak N.V.,2025,PwC,64210,
33263683,KPMG Accountants N.V.,2025,PwC,69201,
33263682,KPMG Advisory N.V.,2025,PwC,70201,
34153861,KPMG Staffing & Facility Services B.V.,2025,PwC,78202,
81589689,Kyndryl Nederland B.V.,2025,PwC,62200,
34070221,KYOCERA Document Solutions Europe Management B.V.,2025,PwC,46500,
33226890,KYOCERA Document Solutions Nederland B.V.,2025,PwC,46500,
09011566,KYOCERA Fastening Solutions Netherlands B.V.,2025,PwC,46620,
72080051,Lamme International Holding B.V.,2025,PwC,70201,
39086449,Leger des Heils ReShare,2025,PwC,46879,
41208154,Leger des Heils Welzijns- en Gezondheidszorg,2025,PwC,87992,
20082607,LEGO Nederland B.V.,2025,PwC,47640,
61479047,Lenovo International Coöperatief U.A.,2025,PwC,64210,
18119137,Lightronics B.V.,2025,PwC,46473,
34115238,Linde Finance B.V.,2025,PwC,64922,
53149629,LINET Group,2025,PwC,70102,
34147256,LMI Holdings B.V.,2025,PwC,64210,
41060222,Locatie Bachstraat,2025,PwC,85320,
24371219,Louis Dreyfus Company B.V.,2025,PwC,46110,
83450289,Louis Dreyfus Company Finance B.V.,2025,PwC,64210,
34274127,Louis Dreyfus Holding B.V.,2025,PwC,64210,
09125004,LOV Beheer B.V.,2025,PwC,64210,
24370566,Loyens & Loeff N.V.,2025,PwC,69103,
34242707,Lucas Bols B.V.,2025,PwC,64210,
24473890,LyondellBasell Industries N.V.,2025,PwC,64210,
01141993,M & G Holding B.V.,2025,PwC,64210,
63148501,Maastro Protonentherapie B.V.,2025,PwC,86221,
41081095,Maasziekenhuis Pantein B.V.,2025,PwC,86102,
01111167,Magister,2025,PwC,62100,
22032860,McCain Foods Europe B.V.,2025,PwC,10310,
22000299,McCain Foods Holland B.V.,2025,PwC,10310,
41071981,MeanderGroep Zuid-Limburg,2025,PwC,86942,
30096621,MediaMarkt Nederland,2025,PwC,64210,
06089356,"Mediant, locatie Helmerzijde",2025,PwC,86222,
14023267,Medtronic B.V.,2025,PwC,52109,
14625522,Medtronic Bakken Research Center B.V.,2025,PwC,72100,
14086470,Medtronic Trading NL B.V.,2025,PwC,46462,
34098938,Meerlanden Holding N.V.,2025,PwC,38210,
34319123,Meiji Shipping B.V.,2025,PwC,77340,
24403408,Mentaal Beter Cure B.V.,2025,PwC,64210,
28062039,Mentor Medical Systems B.V.,2025,PwC,32502,
50544101,Menzis N.V.,2025,PwC,65122,
34224579,Meren Coöperatief U.A.,2025,PwC,64210,
24321697,Metinvest B.V.,2025,PwC,64210,
95163646,Midea Climate Europe B.V.,2025,PwC,46842,
34385360,Midea Electrics Netherlands B.V.,2025,PwC,46432,
66713994,Mondelez International Holdings Netherlands B.V.,2025,PwC,64210,
34087364,Mondelez Nederland B.V.,2025,PwC,46390,
08054738,Monuta Holding N.V.,2025,PwC,64210,
08027773,Monuta Verzekeringen N.V.,2025,PwC,65111,
31036365,Mooiland,2025,PwC,68201,
14622196,Mora Produktie B.V.,2025,PwC,10850,
37061260,N.V. HVC,2025,PwC,38210,
10019550,N.V. Schadeverzekering-Maatschappij Bovemij,2025,PwC,65121,
28084700,Nalco Overseas Holding B.V.,2025,PwC,64210,
24338323,NautaDutilh N.V.,2025,PwC,69101,
08013836,Nedap N.V.,2025,PwC,26510,
40408408,Nederlands Bureau der Motorrijtuigverzekeraars,2025,PwC,94110,
27078545,Nederlandse Financierings-Maatschappij voor Ontwikkelingslanden N.V.,2025,PwC,64929,
65687949,Nederlandse Loterij B.V.,2025,PwC,70102,
32142157,Nederlandse Omroep Stichting (bij afkorting genaamd NOS),2025,PwC,60200,
30224669,Nedfast Holding B.V.,2025,PwC,64210,
95728287,Nephele I B.V.,2025,PwC,64210,
17036989,Neways Electronics International N.V.,2025,PwC,64210,
08172600,NIDEC EUROPE B.V.,2025,PwC,70102,
32054966,NIKE Europe Holding B.V.,2025,PwC,64210,
32060874,NIKE Retail,2025,PwC,46496,
92909051,Nimes Bidco B.V.,2025,PwC,64210,
92893430,Nimes Holdco B.V.,2025,PwC,64210,
32043579,NPO,2025,PwC,59112,
64959910,NX Filtration B.V.,2025,PwC,22260,
64951030,NX Filtration N.V.,2025,PwC,64210,
84325747,Oceans Finance Company B.V.,2025,PwC,66199,
56821166,OCI N.V.,2025,PwC,64210,
52387631,Olympus Holding B.V.,2025,PwC,82920,
83896724,Olympus Water Dutch Acquisition B.V.,2025,PwC,64310,
01136210,Ommelander Ziekenhuis Groningen,2025,PwC,86102,
16027202,Onderlinge Verzekering Maatschappij Donatus U.A.,2025,PwC,65121,
40258061,Ons Middelbaar Onderwijs,2025,PwC,85690,
90875079,Oog voor Thuis Jeugd- en Gezinsteams Alphen aan den Rijn B.V.,2025,PwC,86999,
53289692,Oogziekenhuis Amsterdam B.V.,2025,PwC,86221,
17131785,Opdidakt B.V.,2025,PwC,85690,
14128608,Open Universiteit,2025,PwC,85599,
20157158,Orangetree B.V.,2025,PwC,73110,
17112163,OTTO Holding B.V.,2025,PwC,64210,
12052144,OTTO Work Force B.V.,2025,PwC,78201,
08019628,Ouwehand Visverwerking B.V.,2025,PwC,46322,
