kvk,naam,plaats,boekjaar,kantoor,kantoor_sleutel,afm_nummer,type_opdracht,oordeel,grond_beperking,continuiteitsonzekerheid
09217053,Veiligheids- en Gezondheidsregio Gelderland-Midden (VGGM),Arnhem,2019,RA12 Registeraccountants B.V.,13020095,13020095,wettelijke_controle,goedkeurend,,
27365105,"GGD Hollands Midden (Veilig Thuis, RAV)",Leiden,2019,Publieke Sector Accountants B.V.,13020074,13020074,controle_onbepaald,goedkeurend,,
28107195,Herengracht 100 (Stichting),Leiden,2019,Accountants voor de Gezondheidszorg B.V.,13020048,13020048,wettelijke_controle,goedkeurend,,
41199892,Brentano Amstelveen (Stichting),Amstelveen,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41222327,Humanistische Stichting Zorggroep Reinalda,Haarlem,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
24485070,Erasmus MC,Rotterdam,2019,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
41014477,"Nieuw Woelwijck, Dorpsgemeenschap van Geestelijk Gehandicapten (Stichting)",Sappemeer,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
61262935,Haaglanden Medisch Centrum / HMC (Stichting),Den Haag,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41118005,Protestantse Zorggroep Crabbehoff (Stichting),Dordrecht,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41126544,Protestants Christelijk Ziekenhuis Ikazia (Stichting),Rotterdam,2019,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
41169944,Hillegomse Organisaties voor Zorgverlening aan Ouderen / HOZO (Stichting),Hillegom,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41077793,Stichting Regionale Instelling voor Beschermende Woonvormen Heuvelland en Maasvallei (Stichting),Sittard,2019,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
62375644,Zuyderland Medisch Centrum (Stichting),Heerlen,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41087385,Catharina Ziekenhuis (Stichting),Eindhoven,2019,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
41180827,"Stichting tot het Verzorgen van Verstandelijk Gehandicapten ""De Schutse"", Uitgaande van de Gereformeerde Gemeenten in Nederland",Kesteren,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41014377,Bestuurskantoor Christelijke Stichting BCM Zorg en Dienstverlening,Stadskanaal,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41010935,Ilmarinen (Stichting),Groningen,2019,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
41186582,Sherpa (Stichting),Baarn,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
09129243,Azora,Terborg,2019,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
41047476,Hervormde Stichting tot Verzorging van Ouderen NEBOPLUS (Stichting),Barneveld,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41090962,Valkenhof (Stichting),Valkenswaard,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41041607,Vérian (Stichting),Apeldoorn,2019,Eshuis Registeraccountants B.V.,13000144,13000144,wettelijke_controle,goedkeurend,,
41062263,Bejaardenzorg Lazaristen en Dochters der Liefde (Stichting),Panningen,2019,Accountants voor de Gezondheidszorg B.V.,13020048,13020048,wettelijke_controle,goedkeurend,,
41066221,Stichting Koraal,Sittard,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
34124927,Medinova Kliniek Breda (Stichting),Breda,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41169931,Horizon Jeugdzorg en Speciaal Onderwijs (Stichting),Rotterdam,2019,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
41095510,Elisabeth-TweeSteden Ziekenhuis (Stichting),Tilburg,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41177220,Samen Veilig Midden-Nederland (Stichting),Utrecht,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
08190128,Stichting Azibo,Enschede,2019,De Jong & Laan Controle B.V.,13000420,13000420,wettelijke_controle,goedkeurend,,
09109443,Pactum jeugd- en opvoedhulp (Stichting),Arnhem,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
61802379,Alrijne Zorggroep (Stichting),Leiderdorp,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
52716058,Stichting Yes We Can Clinics,Waalre,2019,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
66191521,Flevostate B.V.,Emmeloord,2019,KRC Van Elderen Registeraccountants B.V.,13000113,13000113,wnt_verantwoording,goedkeurend,,
30147072,Bartimeus Sonneheerdt (Stichting),Zeist,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
30172727,Diakonessenhuis (Stichting),Utrecht,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
37093903,Ouderenzorg Wilgaerden (Stichting),Hoorn Nh,2019,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
02035346,Dialyse Centrum Groningen (Stichting),Groningen,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
09103844,Siza (Stichting),Arnhem,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
09125621,Pleyade (Stichting),Arnhem,2019,Q-Concepts Accountancy B.V.,13000773,13000773,wettelijke_controle,goedkeurend,,
34259830,Amsta (Stichting),Amsterdam,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41000048,Verzorgingscentra Utingeradeel (Stichting),Akkrum,2019,Bentacera Registeraccountants B.V.,13000492,13000492,wettelijke_controle,goedkeurend,,
41000801,Zorgcentrum Talma Urk (Stichting),Urk,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
56822367,Stichting Het Kopland,Leeuwarden,2019,De Jong & Laan Controle B.V.,13000420,13000420,wettelijke_controle,goedkeurend,,
28099814,Basalt,'s-Gravenhage,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
27248096,Saffier - De Residentie Groep,'s-Gravenhage,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
61806897,Jeugdteams Zuid-Holland Zuid (Stichting),Dordrecht,2019,Astrium Overheidsaccountants B.V.,overig_astrium_overheidsaccountants,,vrijwillige_controle,goedkeurend,,
08154161,Aveleijn (Stichting),Borne,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
20109300,Maatschappelijke Opvang Breda en omstreken (Stichting),Breda,2019,Witlox VCS audit B.V.,13000578,13000578,wettelijke_controle,goedkeurend,,
32082917,Meander Medisch Centrum (Stichting),Amersfoort,2019,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
17127118,St. Anna Zorggroep (Stichting),Geldrop,2019,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
24319534,"Catharina Stichting - Stichting voor Wonen, Zorg en Welzijn Westelijk Voorne",Brielle,2019,Baker Tilly (Netherlands) B.V.,13000741,13000741,wettelijke_controle,goedkeurend,,
41122080,Stichting De Merwelanden,Dordrecht,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
37161753,Coöperatie RAV Noord-Holland Noord,Alkmaar,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
34200840,Stichting Partners voor Jeugd,Amsterdam,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
57007225,Klaver4 Zorg en Welzijn (Stichting),Woensdrecht,2019,Witlox VCS audit B.V.,13000578,13000578,wnt_verantwoording,goedkeurend,,
34310392,Arkin (Stichting),Amsterdam,2019,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
08215422,Stichting Viattence,Epe,2019,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
09137871,Vitaal thuiszorg B.V.,Didam,2019,KroeseWevers Audit B.V.,overig_kroesewevers_audit,,vrijwillige_controle,goedkeurend,,
09063038,Nieuwland Opleidingen B.V.,Wageningen,2019,Stolwijk Kelderman Accountants Fiscalisten,13000458,13000458,wnt_verantwoording,goedkeurend,,
27185703,Zorginstellingen Pieter van Foreest (Stichting),Delft,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41118419,Cavent (Stichting),Oud-Beijerland,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41027072,Laboratorium Microbiologie Twente Achterhoek,Hengelo Ov,2019,De Jong & Laan Controle B.V.,13000420,13000420,wettelijke_controle,goedkeurend,,
41235221,Stichting Leviaan,Purmerend,2019,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
41059891,Woon- en Zorgcentrum Avondlicht (Stichting),Herwijnen,2019,M & K Audit B.V.,13000196,13000196,wettelijke_controle,goedkeurend,,
41057184,Regionale Instelling voor Begeleiding en Wonen Nijmegen & Rivierenland (Stichting),Nijmegen,2019,Q-Concepts Accountancy B.V.,13000773,13000773,wettelijke_controle,goedkeurend,,
41177415,Sint Antonius Ziekenhuis (Stichting),Nieuwegein,2019,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
73378909,Coöperatie ambulancezorg Zuid-Holland Zuid U.A.,Papendrecht,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41165322,Interkerkelijke Stichting voor Zorg en Welzijn Groot Hoogwaak,Noordwijk Zh,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41197638,Ziekenhuis Amstelland (Stichting),Amstelveen,2019,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
41202793,Stichting humanitas voor dienstverlening aan mensen met een hulpvraag,Nieuwegein,2019,Baker Tilly (Netherlands) B.V.,13000741,13000741,wettelijke_controle,goedkeurend,,
41211784,Altra (Stichting),Amsterdam,2019,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
17225014,Mariënstede (Stichting),Vught,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41081261,Maatschappelijke Opvang Verdihuis (Stichting),Oss,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41076416,Envida (Stichting),Maastricht,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
08142671,Buurtzorg Nederland (Menzis) (Stichting),Almelo,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
34184617,Zorg Ondersteuning Nederland (Stichting),Almere,2019,Omnyacc Heerhugowaard,13000288,13000288,wettelijke_controle,oordeelonthouding,,ja
41180032,Stichting Warande,Zeist,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41224666,De Hartekamp Groep (Stichting),Haarlem,2019,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
41238617,GGZ Noord-Holland-Noord (Stichting),Heiloo,2019,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
41113260,Zuidwest Radiotherapeutisch Instituut (Stichting),Vlissingen,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41081234,Sint Anna (Stichting),Boxmeer,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41068374,"Stichting voor Verpleeg-, Verzorgings- en Woonfaciliteiten Land van Horne",Weert,2019,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
27366422,Leids Universitair Medisch Centrum (LUMC),Leiden,2019,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
33133450,Allerzorg B.V.,Woerden,2019,Visser & Visser Audit en Assurance B.V.,13000491,13000491,wettelijke_controle,goedkeurend,,
17147045,Viasana (Stichting),Mill,2019,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
41064747,Forensisch Psychiatrisch Instituut De Rooyse Wissel (Stichting),Venray,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41088848,Archipel (Stichting),Eindhoven,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41048366,De Rozelaar (Stichting),Barneveld,2019,Baker Tilly (Netherlands) B.V.,13000741,13000741,wettelijke_controle,goedkeurend,,
41135918,Cedrah (Stichting),Capelle aan den IJssel,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41149315,t Lange Land Ziekenhuis (Stichting),Zoetermeer,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
09181367,Insula Dei Huize Kohlmann (Stichting),Arnhem,2019,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
Def_CDCM,Ministerie van Defensie Commando Diensten Centra Militair (Geestelijke Gezondheidszorg),Utrecht,2019,Deloitte Accountants B.V.,13000015,13000015,controle_onbepaald,goedkeurend,,
41070330,Maastricht Radiation Oncology 'Maastro Clinic' (Stichting),Maastricht,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
08121485,Interakt Contour Groep (Stichting),Nunspeet,2019,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
41035085,LPC SBD Centraal Nederland (Stichting),Nunspeet,2019,De Jong & Laan Controle B.V.,13000420,13000420,wettelijke_controle,goedkeurend,,
68190042,Factor 5 B.V.,Groningen,2019,Van der Meer Accountants B.V.,13000361,13000361,wnt_verantwoording,goedkeurend,,
30283799,Comenius Adviesburo,Bosch en Duin,2019,Grant Thornton Audit en Assurance B.V.,13000524,13000524,productieverantwoording,goedkeurend,,
51688867,"Elan, Christelijke Praktijk voor Welzijn, Maatschappelijke Dienstverlening en Therapie Stichting",Barneveld,2019,Stolwijk Kelderman Accountants Fiscalisten,13000458,13000458,productieverantwoording,goedkeurend,,
41186585,Talant,Heerenveen,2019,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
30224358,Indigo Midden-Nederland B.V.,Utrecht,2019,Q-Concepts Accountancy B.V.,13000773,13000773,wettelijke_controle,goedkeurend,,
51861429,Ambulante Begeleiding Het Spectrum B.V.,Amersfoort,2019,Joanknecht Assurance B.V.,13000010,13000010,wnt_verantwoording,,,
34185945,Bureau Jeugdzorg Agglomeratie Amsterdam (Nu: JBRA: Jeugdbescherming Regio Amsterdam,Amsterdam,2019,Blömer accountants en adviseurs B.V.,13000263,13000263,wettelijke_controle,goedkeurend,,
55935389,Moviera (Stichting),Ede,2019,Forvis Mazars Accountants N.V.,13000408,13000408,wettelijke_controle,goedkeurend,,
50581589,IMSZ Kinderpraktijk Zoetermeer (Stichting),Zoetermeer,2019,Visser & Visser Audit en Assurance B.V.,13000491,13000491,productieverantwoording,goedkeurend,,
53107020,Raeger Autismecentrum (Stichting),Amsterdam,2019,De ZorgAccountants B.V.,overig_de_zorgaccountants,,wnt_verantwoording,goedkeurend,,
02100277,FPC Dr. S. van Mesdag (Stichting),Groningen,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
08139691,ExperTcare B.V.,Nieuwegein,2019,Stichting Audit Only,13000655,13000655,wettelijke_controle,goedkeurend,,
11044284,Zorgcentra Rivierenland (Stichting),Tiel,2019,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
41118386,Laboratorium voor Pathologie (Stichting),Dordrecht,2019,Visser & Visser Audit en Assurance B.V.,13000491,13000491,wettelijke_controle,goedkeurend,,
33299171,Amstelring Groep (Stichting),Amsterdam,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
27326076,Ready for Change B.V.,Rotterdam,2019,Deloitte Accountants B.V.,13000015,13000015,controle_onbepaald,goedkeurend,,
27336321,Haagse Wijk- en WoonZorg (Stichting),Den Haag,2019,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
58286020,Senioren Zorg Plan B.V.,Amsterdam,2019,aaff Audit en Assurance B.V.,13000259,13000259,wnt_verantwoording,goedkeurend,,
28102621,Marente (Stichting),Voorhout,2019,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
41027903,Protestants Christelijke Stichting voor Ouderenzorg Woon- en Zorgcentrum De Vriezenhof,Vriezenveen,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
08137342,Protestants Christelijke Stichting voor Zorgverlening Het Baken,Elburg,2019,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
08149897,Professionals in NAH B.V.,Lochem,2019,KroeseWevers Audit B.V.,overig_kroesewevers_audit,,vrijwillige_controle,goedkeurend,,
41020275,Universitaire en Algemene Kinder- en Jeugdpsychiatrie Noord-Nederland / Accare (Stichting),Assen,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41049399,Adullam voor Gehandicaptenzorg (Stichting),Barneveld,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
09110875,Rijnstate (Stichting),Arnhem,2019,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
06084000,Max Ernst GGZ B.V.,Arnhem,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
11048438,Marant (Stichting),Elst,2019,VWG registeraccountants B.V.,13000293,13000293,wettelijke_controle,goedkeurend,,ja
08080399,De Passerel (Stichting),Apeldoorn,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
05075996,Saxenburgh Groep (Stichting),Hardenberg,2019,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
66393205,PSY-Care B.V.,Valkenburg a/d Geul,2019,Flynth Audit B.V.,13000519,13000519,wnt_verantwoording,goedkeurend,,
04055278,Interzorg Noord-Nederland (Stichting),Assen,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
30161681,Altrecht (Stichting),Utrecht,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41000503,Fier Fryslan (Stichting),Leeuwarden,2019,Countus Accountants + Adviseurs B.V.,13000483,13000483,wettelijke_controle,goedkeurend,,
20100506,GGZ Westelijk Noord-Brabant / GGZ-WNB (Stichting),Bergen op Zoom,2019,Q-Concepts Accountancy B.V.,13000773,13000773,wettelijke_controle,goedkeurend,,ja
22054145,Allévo (Stichting),Goes,2019,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
23091362,Albert Schweitzer Ziekenhuis (Stichting),Dordrecht,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
24383768,Argos Zorggroep (Stichting),Schiedam,2019,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
50024078,Zorgwaard (Stichting),Puttershoek,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
24299846,Maasstad Ziekenhuis (Stichting),Rotterdam,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
27268552,HagaZiekenhuis (Stichting),Den Haag,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
27283988,Cardia-Duinrust (Stichting),Den Haag,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41020664,UMCG Ambulancezorg,Tynaarlo,2019,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
62075802,Veilig Thuis West-Brabant (Veilig Thuis) (Stichting),Breda,2019,Witlox VCS audit B.V.,13000578,13000578,wettelijke_controle,goedkeurend,,
05067459,Bureau Jeugdzorg Overijssel (Stichting),Zwolle,2019,Baker Tilly (Netherlands) B.V.,13000741,13000741,wettelijke_controle,goedkeurend,,
41055988,Ottho Gerhard Heldring en Ambulatorium (Stichting),Zetten,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,,,
59328975,Zorg en Welzijn Arnhem B.V.,Arnhem,2019,De ZorgAccountants B.V.,overig_de_zorgaccountants,,wnt_verantwoording,goedkeurend,,
54135079,B.V. Vicino Noord-Holland Noord,Alkmaar,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41121600,Protestantse Interkerkelijke Stichting Huis Ter Leede,Leerdam,2019,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
41115218,Stichting 's Heeren Loo regio Zeeland,Middelburg,2019,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
22063723,Admiraal de Ruyter Ziekenhuis BV,Goes,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41174339,Driestar educatief (Stichting),Gouda,2019,Forvis Mazars Accountants N.V.,13000408,13000408,wettelijke_controle,goedkeurend,,
17124397,Nieuwe Eindhovense Opvang Stichting (Neos),Eindhoven,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
24252278,Pension Maaszicht (Stichting),Rotterdam,2019,Grant Thornton Audit en Assurance B.V.,13000524,13000524,wettelijke_controle,goedkeurend,,
24342726,Alerimus (Stichting),Numansdorp,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
24369841,ASVZ (Stichting),Sliedrecht,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
04058025,Noord Nederlandse Coöperatie van Zorgorganisaties U.A.,Hoogeveen,2019,De Jong & Laan Controle B.V.,13000420,13000420,wettelijke_controle,goedkeurend,,
34219160,Cordaan Groep (Stichting),Amsterdam,2019,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
05076932,Hanzeheerd (Stichting),Hattem,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41100695,Prisma (Stichting),Waalwijk,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
14066455,Mosae Zorggroep (Stichting),Maastricht,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41149243,OnderwijsAdvies,Zoetermeer,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
09169814,Careaz (Stichting),Lichtenvoorde,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
12051606,Vincent van Gogh (Stichting),Venray,2019,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
41128994,IJsselland Ziekenhuis (Stichting),Capelle aan den IJssel,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41125903,Rosa Spier Stichting,Laren Nh,2019,Accountants voor de Gezondheidszorg B.V.,13020048,13020048,wettelijke_controle,goedkeurend,,
41062030,Sint Annaklooster (Stichting),Eindhoven,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
18073067,Novadic-Kentron (Stichting),Vught,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
51662000,Ambiq (Stichting),Hengelo,2019,De Jong & Laan Controle B.V.,13000420,13000420,wettelijke_controle,goedkeurend,,
41047349,Stichting Het Maanderzand,Ede Gld,2019,Accountants voor de Gezondheidszorg B.V.,13020048,13020048,wettelijke_controle,goedkeurend,,
41049838,Klimmendaal (Stichting),Arnhem,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41012091,Martini Ziekenhuis / Centrum Bijzondere Tandheelkunde Martini Ziekenhuis,Groningen,2019,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
41017323,Wilhelmina Ziekenhuis Assen (Stichting),Assen,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
37144729,Witte Kruis Ambulance B.V.,Hilversum,2019,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
39080795,Royal Care B.V.,Blaricum,2019,Coöperatie ConFirm U.A.,13020039,13020039,wettelijke_controle,goedkeurend,,
41165544,Stichting ARQ Centrum'45,Oegstgeest,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41177433,Dianet (Stichting),Utrecht,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
34265517,ZigZagZorg B.V.,Amsterdam,2019,DTG Audit & Assurance B.V.,13000783,13000783,wnt_verantwoording,goedkeurend,,
41215263,Sinai-Centrum BV,Amstelveen,2019,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
27253843,Zorggroep Oldael (Stichting),Den Haag,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41125312,Capri Hartrevalidatie Rotterdam (Stichting),Rotterdam,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
14124959,Academisch Ziekenhuis Maastricht,Maastricht,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41265029,Woon-Zorgcentra De Rijnhoven (Stichting),Harmelen,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
02071053,Landelijke Instelling voor Maatschappelijke Ondersteuning en Rehabilitatie (Stichting),Leeuwarden,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41050605,"RST Zorgverleners, RST Zorgverleners Waardenland, RST Zorgverleners (Zwolle) (Stichting)",Barneveld,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41197688,Nederlandse Stichting voor het Dove en Slechthorende Kind,Amsterdam,2019,Auren Audit & Assurance Amsterdam B.V.,13020031,13020031,wettelijke_controle,goedkeurend,,
34321379,Reade (Stichting),Amsterdam,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
05075690,Omega Groep B.V.,Zwolle,2019,Bentacera Registeraccountants B.V.,13000492,13000492,wettelijke_controle,beperking,inhoudelijk,
34184520,"ViVa! Zorggroep, locatie Grote Hout",Velsen-Noord,2019,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
