kvk,naam,plaats,boekjaar,kantoor,kantoor_sleutel,afm_nummer,type_opdracht,oordeel,grond_beperking,continuiteitsonzekerheid
41009381,Stichting Certe Medische Diagnostiek en Advies,Groningen,2022,De Jong & Laan Controle B.V.,13000420,13000420,wettelijke_controle,goedkeurend,,
41197688,Nederlandse Stichting voor het Dove en Slechthorende Kind,Amsterdam,2022,Auren Audit & Assurance Amsterdam B.V.,13020031,13020031,wettelijke_controle,goedkeurend,,
41027072,Stichting Streeklaboratorium voor de Microbiologie in Twente en de Gelderse Achterhoek,Hengelo,2022,De Jong & Laan Controle B.V.,13000420,13000420,wettelijke_controle,beperking,inhoudelijk,
56840276,Stichting Radiotherapiegroep,Arnhem,2022,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
27336321,Stichting Haagse Wijk- en Woonzorg,'s-Gravenhage,2022,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
08121485,Stichting Interakt Contour Groep,Nunspeet,2022,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
01140134,Oranjeborg B.V.,Meppel,2022,Maatschap Adbeco Accountants,13000063,13000063,wettelijke_controle,goedkeurend,,
41125094,Hervormde Stichting Bejaardenzorg Capelle aan den IJssel,Capelle Aan Den Ijssel,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
54135079,B.V. Vicino Noord-Holland Noord,Alkmaar,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
27366422,Academisch Ziekenhuis Leiden,Leiden,2022,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
41173845,Stichting Groene Hart Ziekenhuis,Gouda,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41038965,Stichting Ziekenhuisvoorzieningen Oost-Achterhoek,Winterswijk,2022,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
57837953,Van der Stam Orthopedagogiek B.V.,Enschede,2022,De Jong & Laan Controle B.V.,13000420,13000420,wnt_verantwoording,goedkeurend,,
65154096,Stichting Actolei,Zenderen,2022,SMK Audit B.V.,13000231,13000231,wettelijke_controle,goedkeurend,,
14124959,Academisch Ziekenhuis Maastricht,Maastricht,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
33299171,Stichting Amstelring Groep,Amsterdam,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41096968,Stichting RIBW Brabant,Tilburg,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41151188,Stichting WoonZorgcentra Haaglanden,'s-Gravenhage,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
72656735,Aanpakken Coöperatie U.A.,Huissen,2022,De ZorgAccountants B.V.,overig_de_zorgaccountants,,wnt_verantwoording,goedkeurend,,
08149444,Stichting Tactus Verslavingszorg,Deventer,2022,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
34229005,Stichting Cordaan,Amsterdam,2022,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
34268813,Stichting Participe Amstelland,Amstelveen,2022,Grant Thornton Audit en Assurance B.V.,13000524,13000524,wettelijke_controle,goedkeurend,,
58497978,Dagelijks Leven Zorg B.V.,Apeldoorn,2022,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41053643,Stichting Zorg Adullam,Barneveld,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
24299846,Stichting Maasstad Ziekenhuis,Rotterdam,2022,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
55869319,Amethist Verslavingszorg Flevoland,Almere,2022,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41088255,Stichting Vitalis WoonZorg Groep,Eindhoven,2022,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
41118419,Stichting Cavent,Oud-Beijerland,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41200490,William Schrikker Stichting Jeugdbescherming & Jeugdreclassering,Amsterdam,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
34200840,Stichting Partners voor Jeugd,Amsterdam,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
27185703,Stichting Zorginstellingen Pieter van Foreest,Delft,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41062030,Stichting Sint Annaklooster,Eindhoven,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41053245,Stichting Markenheem,Doetinchem,2022,Accountants voor de Gezondheidszorg B.V.,13020048,13020048,wettelijke_controle,goedkeurend,,
41105368,Stichting Dag- en Woonvoorzieningen Verstandelijk Gehandicapten in Westelijk Noord-Brabant,Roosendaal,2022,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
41180026,stichting Accolade Zorg,Bosch en Duin,2022,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
41207079,Stichting 't Kabouterhuis,Amsterdam,2022,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
41149967,Stichting tot Huisvesting Verzorging en Verpleging van Ouderen Eykenburg,Den Haag,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41231279,Stichting Zorggroep Zaanstreek,Zaandam,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41226861,Stichting Sint Jacob,Haarlem,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41190614,Stichting St. Pieters en Bloklands Gasthuis,Amersfoort,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41062327,Stichting LA PROVIDENCE,Grubbenvorst,2022,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
17124397,Nieuwe Eindhovense Opvang Stichting,Eindhoven,2022,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
04066212,Stichting Zorggroep Tangenborgh,Emmen,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
68436513,Zorghaven B.V.,Schiedam,2022,Metis Audit B.V.,13020131,13020131,wettelijke_controle,goedkeurend,,
41000413,Stichting Verzorgingshuis Talma Apeldoorn,Apeldoorn,2022,Stolwijk Kelderman Accountants Fiscalisten,13000458,13000458,wettelijke_controle,goedkeurend,,
20135179,Stichting tanteLouise,Bergen op Zoom,2022,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41186582,Stichting Sherpa,Hilversum,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41052635,Stichting Voor Reformatorische Ouderenzorg,Ridderkerk,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41178753,Stichting Gehandicaptenzorg van de Gereformeerde Gemeenten,Ridderkerk,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41225869,Hervormd/Gemeentelijke Stichting Zorgcentrum Aelsmeer,Aalsmeer,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
14130072,Buro Andersom Zorg B.V.,Belfeld,2022,Crowe Foederer Audit & Assurance B.V.,13000413,13000413,productieverantwoording,goedkeurend,,
08090143,Stichting Humanitas Onder Dak Twente,Hengelo,2022,KroeseWevers Audit B.V.,overig_kroesewevers_audit,,vrijwillige_controle,goedkeurend,,
37138130,Stichting MagentaZorg,Heerhugowaard,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41081261,Stichting Maatschappelijke Opvang Verdihuis,Oss,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
51662000,Stichting Ambiq,Hengelo,2022,De Jong & Laan Controle B.V.,13000420,13000420,wettelijke_controle,goedkeurend,,
32107374,Centraalzorg B.V.,Leusden,2022,De ZorgAccountants B.V.,overig_de_zorgaccountants,,vrijwillige_controle,goedkeurend,,
70938717,Zorg Anders B.V.,Zuidlaren,2022,Van der Meer Accountants B.V.,13000361,13000361,productieverantwoording,goedkeurend,,
01079054,Zorgpartners Friesland (Stichting),Leeuwarden,2022,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
27253843,Stichting Zorggroep Oldael,'s-Gravenhage,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41059891,Stichting Woon- en Zorgcentrum Avondlicht,Herwijnen,2022,M & K Audit B.V.,13000196,13000196,wettelijke_controle,goedkeurend,,
30271006,Stichting QuaRijn,Doorn,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
08137342,"PROTESTANTS CHRISTELIJKE STICHTING voor ZORGVERLENING ""HET BAKEN""",Elburg,2022,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
34362777,Academisch Medisch Centrum,Amsterdam,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41000801,Stichting Zorgcentrum Talma Urk,Urk,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
24383768,Stichting Argos Zorggroep,Schiedam,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41032283,Stichting Zorgfederatie Oldenzaal,Oldenzaal,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41000996,Stichting Maeykehiem,Sint Nicolaasga,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41222646,Stichting Epilepsie Instellingen Nederland,Heemstede,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
28084849,Stichting Cardea Jeugdzorg,Leiderdorp,2022,Crowe Foederer Audit & Assurance B.V.,13000413,13000413,wettelijke_controle,goedkeurend,,
54327946,Prinses Máxima Centrum voor Kinderoncologie B.V.,Utrecht,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
77085558,Stichting CACN Verslavingszorg,Eindhoven,2022,BDO Audit & Assurance B.V.,13000311,13000311,wnt_verantwoording,goedkeurend,,
41118911,Protestants Christelijke Stichting Sjaloom Zorg op Goeree-Overflakkee e.o.,Dirksland,2022,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41212707,William Schrikker Stichting Gezinsvormen,Amsterdam,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
09103844,Stichting Siza,Arnhem,2022,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
17145911,Stichting Zorggroep Elde Maasduinen,Boxtel,2022,Q-Concepts Accountancy B.V.,13000773,13000773,wettelijke_controle,goedkeurend,,
67702848,Stichting Veilig Thuis Oost-Brabant,Helmond,2022,Q-Concepts Accountancy B.V.,13000773,13000773,wettelijke_controle,goedkeurend,,
41035212,"Stichting Careander, Protestants Christelijke Stichting voor mensen met een verstandelijke beperking",Harderwijk,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41032033,Stichting Laboratorium Pathologie Oost Nederland,Hengelo,2022,De Jong & Laan Controle B.V.,13000420,13000420,wettelijke_controle,goedkeurend,,
41238376,"Protestants Christelijke Stichting voor Wonen en Zorg, Horizon Zorgcentrum",Broek op Langedijk,2022,Accountants voor de Gezondheidszorg B.V.,13020048,13020048,wettelijke_controle,goedkeurend,,
41102850,Stichting Sovak,Terheijden,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41119524,Stichting Woongemeenschap voor Ouderen,Piershil,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
17163424,Autismebegeleiding.nl B.V.,Helmond,2022,SmitsVandenBroek Accountants B.V.,13020045,13020045,wettelijke_controle,goedkeurend,,
18065595,Stichting Libra Revalidatie & Audiologie,Eindhoven,2022,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
20100257,Stichting Amphia,Breda,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41058854,Stichting Moria,Nijmegen,2022,Crowe Foederer Audit & Assurance B.V.,13000413,13000413,wettelijke_controle,goedkeurend,,
41199892,Stichting Brentano Amstelveen,Amstelveen,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41174469,Stichting Gemiva-SVG Groep,Gouda,2022,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
20100506,Stichting GGZ Westelijk Noord-Brabant (GGZ-WNB),Halsteren,2022,Q-Concepts Accountancy B.V.,13000773,13000773,wettelijke_controle,goedkeurend,,
41020275,"Stichting Accare, Universitaire en Algemene Kinder- en Jeugdpsychiatrie Noord-Nederland",Assen,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41022329,Stichting de Vogellanden,Zwolle,2022,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
41159777,Stichting Reinier de Graaf Groep,Delft,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
17151696,Stichting Jeugdbescherming Brabant,'s-Hertogenbosch,2022,Q-Concepts Accountancy B.V.,13000773,13000773,wettelijke_controle,goedkeurend,,
08083453,Stichting Zorggroep Ena,Barneveld,2022,Accountants voor de Gezondheidszorg B.V.,13020048,13020048,wettelijke_controle,goedkeurend,,
41087385,Stichting Catharina Ziekenhuis,Eindhoven,2022,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
27255600,Stichting Jeugdformaat,Rijswijk,2022,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
17225125,Stichting BrabantZorg,Oss,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
01136210,Ommelander Ziekenhuis Groningen B.V.,Scheemda,2022,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
05062128,Stichting Isala Klinieken,Zwolle,2022,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
08162978,Stichting Het MaatHuis,Almelo,2022,Eshuis Registeraccountants B.V.,13000144,13000144,wettelijke_controle,goedkeurend,,
28102621,Stichting Marente,Voorhout,2022,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
41155311,Stichting Anton Constandse,'s-Gravenhage,2022,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
14093330,Medisch Coördinatiecentrum Omnes B.V.,Sittard,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
27278704,Stichting Careyn,Schiedam,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
11044284,Stichting Zorgcentra Rivierenland,Tiel,2022,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
57156417,Stichting Diagnovum,Tilburg,2022,Baker Tilly (Netherlands) B.V.,13000741,13000741,wettelijke_controle,goedkeurend,,
41178623,Maria Dommer Stichting,Maarssen,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
14091372,Talent B.V.,Gronsveld,2022,Denote Assurance B.V.,13020082,13020082,wettelijke_controle,goedkeurend,,
41135918,Stichting Zorgcentra uitgaande van de Gereformeerde Gemeenten in Zeeland en Zuid-Holland en de Christelijke Gereformeerde Kerken in de regio Rotterdam,Barendrecht,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41001007,Stichting Antonius Zorggroep,Sneek,2022,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
41087534,Stichting Kempenhaeghe,Heeze,2022,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
12049254,Stichting Regionale Ambulancevoorziening Limburg Noord,Venlo,2022,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
41126751,Stichting Laurens,Rotterdam,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
24475999,"Stichting Agrarische Zorgonderneming Vlist, bijafkorting genaamd: Stichting AZOV",Vlist,2022,aaff Audit en Assurance B.V.,13000259,13000259,wnt_verantwoording,goedkeurend,,
01170406,Treant Zorggroep (Stichting),Hoogeveen,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
53688546,Coöperatie Regionale Ambulancevoorziening Haaglanden U.A.,'s-Gravenhage,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
17278973,Gemeenschappelijke Regeling Regionale Ambulance Voorziening Brabant Midden-West-Noord,'s-Hertogenbosch,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
11056895,Stichting zorggroep Maas & Waal,Beneden-Leeuwen,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41244253,"Stichting Woon- en Zorgcentrum ""Humanitas""",Deventer,2022,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
41068375,Stichting voor medische en verpleegkundige zorgverlening st. Jans Gasthuis (SJG Weert),Weert,2022,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
41009300,Stichting Fokus Exploitatie,Groningen,2022,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
37111182,Stichting Parlan,Alkmaar,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41050222,Stichting Regionale Instelling voor Beschermd Wonen Arnhem en Veluwe-Vallei (RIBW Arnhem en Veluwe-Vallei),Arnhem,2022,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
30170001,Stichting Reinaerde,Utrecht,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41118658,Stichting De Lange Wei,Hardinxveld-Giessendam,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41118386,Stichting Laboratorium voor Pathologie,Dordrecht,2022,Visser & Visser Audit en Assurance B.V.,13000491,13000491,wettelijke_controle,goedkeurend,,
30161679,Stichting De Rading,Bunnik,2022,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
62350080,Stichting Bravis ziekenhuis,Roosendaal,2022,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41046392,Stichting Bethanië,Ede,2022,Accountants voor de Gezondheidszorg B.V.,13020048,13020048,wettelijke_controle,goedkeurend,,
33126076,Ambulance Amsterdam B.V.,Amsterdam,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
27315308,Prodeba B.V.,Zoeterwoude,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41188459,Stichting Zorg- en Wooncentrum De Haven,Bunschoten-Spakenburg,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41102269,Stichting Avoord,Etten-Leur,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
55533965,Thuiszorg Mozaiek B.V.,Den Haag,2022,Astrium Overheidsaccountants B.V.,overig_astrium_overheidsaccountants,,wnt_verantwoording,goedkeurend,,
09185840,Psychiatriepraktijk Wageningen B.V.,Wageningen,2022,KRC Van Elderen Registeraccountants B.V.,13000113,13000113,productieverantwoording,goedkeurend,,
69062196,Praktijk Forza B.V.,Hengelo,2022,SMK Audit B.V.,13000231,13000231,wnt_verantwoording,goedkeurend,,
27319659,Thuiszorg de Oude Haag B.V.,'s-Gravenhage,2022,The Audit Company B.V.,13000138,13000138,wnt_verantwoording,goedkeurend,,
65359372,Stichting Reach Holland,Delft,2022,AuditNL West B.V.,13020051,13020051,productieverantwoording,goedkeurend,,
41141829,Stichting Onder Een Dak,Maassluis,2022,Accountants voor de Gezondheidszorg B.V.,13020048,13020048,wettelijke_controle,goedkeurend,,
24417607,Parnassia Groep B.V.,'s-Gravenhage,2022,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
68992955,Basic Trust B.V.,Zierikzee,2022,Rijkse accountants & adviseurs,overig_rijkse_accountants,,wnt_verantwoording,goedkeurend,,
54049431,Coöperatie Regionale Ambulancevoorziening Kennemerland U.A.,Haarlem,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,controle_onbepaald,goedkeurend,,
41114556,Stichting Ouderenzorg Noord-Beveland,Colijnsplaat,2022,Rijkse accountants & adviseurs,overig_rijkse_accountants,,vrijwillige_controle,goedkeurend,,
37107647,Stichting Geriant,Heerhugowaard,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41141265,Frankeland - Sint Liduinastichting,Schiedam,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41238268,Raphaëlstichting,Schoorl,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
22041726,Stichting Eilandzorg Schouwen-Duiveland,Zierikzee,2022,Moore DRV Audit B.V.,13020116,13020116,wettelijke_controle,goedkeurend,,
41000436,Stichting Revalidatie Friesland,Beetsterzwaag,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
24403408,Mentaal Beter Cure B.V.,Hilversum,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41222776,"Stichting SIG, organisatie voor ondersteuning van mensen met een beperking",Beverwijk,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
22054521,Stichting Samenwerkende Zorgboeren Zuid,Waalwijk,2022,Q-Concepts Accountancy B.V.,13000773,13000773,wettelijke_controle,goedkeurend,,
17131785,Opdidakt B.V.,Hilversum,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41085837,Thuiszorg en Zorgcentra Pantein B.V.,Beugen,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
17137132,Pantein (Stichting),Boxmeer,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41081095,Maasziekenhuis Pantein B.V.,Beugen,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
54102901,Stichting Zorgorganisatie NiKo,Alkmaar,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41012091,Stichting Martini Ziekenhuis,Groningen,2022,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
41125312,Stichting Capri Hartrevalidatie Rotterdam,Rotterdam,2022,Daamen & van Sluis Accountants Belastingadviseurs,13000318,13000318,wettelijke_controle,goedkeurend,,
09129229,"Opella, Christelijke Stichting voor wonen, zorg en welzijn",Ede,2022,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
41049860,Stichting Ziekenhuis Gelderse Vallei,Ede,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41167550,Stichting voor Geestelijke Gezondheidszorg en Maatschappelijke Dienstverlening voor Doven en Slechthorenden,Utrecht,2022,The Audit Generation B.V.,13020115,13020115,wettelijke_controle,goedkeurend,,
38023183,Stichting De Parabool,Schalkhaar,2022,Baker Tilly (Netherlands) B.V.,13000741,13000741,wettelijke_controle,goedkeurend,,
09148559,Stichting Zorgcombinatie Marga Klompé,Groenlo,2022,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
64992284,Stichting RijnWaal Zorggroep,Gendt,2022,Accountants voor de Gezondheidszorg B.V.,13020048,13020048,wettelijke_controle,goedkeurend,,
41122080,Stichting De Merwelanden,Dordrecht,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41022558,Stichting Rosengaerde,Dalfsen,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
51709015,Stichting Adelante Groep,Hoensbroek,2022,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
41149113,Stichting De Hoogstraat Revalidatie,Utrecht,2022,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
28099814,Stichting Basalt,'s-Gravenhage,2022,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41048366,Stichting De Rozelaar,Barneveld,2022,Baker Tilly (Netherlands) B.V.,13000741,13000741,wettelijke_controle,goedkeurend,,
41057184,Stichting Regionale Instelling voor Begeleiding en Wonen Nijmegen & Rivierenland,Nijmegen,2022,Q-Concepts Accountancy B.V.,13000773,13000773,wettelijke_controle,goedkeurend,,
41064747,Stichting Forensisch Psychiatrisch Centrum De Rooyse Wissel,Oostrum,2022,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
17127118,Stichting St. Anna Zorggroep,Geldrop,2022,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
41052701,Stichting Nusantara Zorg,Ugchelen,2022,Q-Concepts Accountancy B.V.,13000773,13000773,wettelijke_controle,goedkeurend,,
41098121,"Stichting Maatschappelijke Opvang Midden-Brabant, Traverse",Tilburg,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
34239269,Stichting Zorgbalans,Haarlem,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41177415,Stichting Sint Antonius Ziekenhuis,Nieuwegein,2022,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,ja
30172727,Stichting Diakonessenhuis,Utrecht,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
68681437,Coöperatie De MARQ U.A.,Breda,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41039838,Stichting Urtica,Vorden,2022,Stolwijk Kelderman Accountants Fiscalisten,13000458,13000458,wettelijke_controle,goedkeurend,,
41238617,Stichting GGZ Noord-Holland-Noord,Heerhugowaard,2022,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
67721133,Stichting ZorgSaam Zorggroep Zeeuws-Vlaanderen,Terneuzen,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41245075,Stichting Karakter,Ede,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
