kvk,naam,plaats,boekjaar,kantoor,kantoor_sleutel,afm_nummer,type_opdracht,oordeel,grond_beperking,continuiteitsonzekerheid
63030594,De Rietkamp B.V.,Eibergen,2020,Accountants voor de Gezondheidszorg B.V.,13020048,13020048,wettelijke_controle,goedkeurend,,
24330016,Zonnehuisgroep Vlaardingen (Stichting),Vlaardingen,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41046392,Bethanië (Stichting),Ede Gld,2020,Accountants voor de Gezondheidszorg B.V.,13020048,13020048,wettelijke_controle,goedkeurend,,
17225014,Mariënstede (Stichting),Vught,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41226861,Sint Jacob (Stichting),Haarlem,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
17257714,Praktijk Barend Spijkers,Hilvarenbeek,2020,Van Luxemborg en de Kok B.V.,13000474,13000474,wnt_verantwoording,goedkeurend,,
02035346,Stichting Dialyse Centrum Groningen,Groningen,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
22054145,Allévo (Stichting),Goes,2020,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
34184520,Stichting ViVa! Zorggroep,Heemskerk,2020,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
41125061,Humanitas (Stichting),Rotterdam,2020,Grant Thornton Audit en Assurance B.V.,13000524,13000524,wettelijke_controle,goedkeurend,,
41000413,Verzorgingshuis Talma Apeldoorn (Stichting),Apeldoorn,2020,Stolwijk Kelderman Accountants Fiscalisten,13000458,13000458,wettelijke_controle,goedkeurend,,
41005202,GGZ Friesland (Stichting),Leeuwarden,2020,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
70237921,Coöperatie Jeugd- en Gezinsteam Lelystad,Lelystad,2020,Flynth Audit B.V.,13000519,13000519,wettelijke_controle,goedkeurend,,
09129243,Azora,Terborg,2020,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
51709015,Adelante Groep (Stichting),Hoensbroek,2020,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
08173909,Stichting Espria,Beilen,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
61754471,Centrum voor Integrale Therapie & Begeleiding CITB B.V.,Amsterdam,2020,Ipa-Acon Assurance B.V.,overig_ipa_acon_assurance,,wnt_verantwoording,goedkeurend,,
41178753,Siloah,Ridderkerk,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41052635,SVRO (Stichting Voor Reformatorische Ouderenzorg),Ridderkerk,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41099381,Zorgorganisatie Het Hoge Veer (Stichting),Raamsdonksveer,2020,Accountants voor de Gezondheidszorg B.V.,13020048,13020048,wettelijke_controle,goedkeurend,,
54102901,Zorgorganisatie NiKo (Stichting),Alkmaar,2020,Grant Thornton Audit en Assurance B.V.,13000524,13000524,wettelijke_controle,goedkeurend,,
41103368,Stichting Woonzorgcentrum Raffy-Leystroom,Breda,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
22041726,Eilandzorg Schouwen-Duiveland (Stichting),Zierikzee,2020,DRV Accountants & Adviseurs,overig_drv_accountants_adviseurs,,vrijwillige_controle,goedkeurend,,
37109706,Ketenzorg West-Friesland (Stichting),Hoorn,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41102269,Avoord Zorg en Wonen (Stichting),Etten-Leur,2020,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
41039838,Urtica (Stichting),Vorden,2020,Stolwijk Kelderman Accountants Fiscalisten,13000458,13000458,wettelijke_controle,goedkeurend,,
41000473,MEE Friesland,Groningen,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41190614,Sint Pieters en Bloklands Gasthuis (Stichting),Amersfoort,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
34142090,Zonnehuisgroep Amstelland (Stichting),Amstelveen,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41035024,Ziekenhuis St Jansdal,Harderwijk,2020,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
41197047,Stichting Voorzieningen Meervoudig Complex Gehandicapten voor Amsterdam en omstreken (Omega),Amsterdam,2020,Stolwijk Kelderman Accountants Fiscalisten,13000458,13000458,wettelijke_controle,goedkeurend,,
09103844,Siza (Stichting),Arnhem,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41013557,ZINN (Zorgorganisatie in Noord Nederland) (Stichting),Haren,2020,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
04058025,Noord Nederlandse Coöperatie van Zorgorganisaties U.A.,Hoogeveen,2020,De Jong & Laan Controle B.V.,13000420,13000420,wettelijke_controle,goedkeurend,,
06089356,"Mediant, Stichting voor Geestelijke Gezondheidszorg Oost- en Midden Twente",Enschede,2020,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
27253843,Zorggroep Oldael (Stichting),Den Haag,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41053245,"Markenheem, Centra voor Zorg en Dienstverlening (Stichting)",Doetinchem,2020,Accountants voor de Gezondheidszorg B.V.,13020048,13020048,wettelijke_controle,goedkeurend,,
17279214,Combinatie Jeugdzorg (Stichting),Eindhoven,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41027001,Carint-Reggeland Groep (Stichting),Hengelo Ov,2020,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
08080399,De Passerel (Stichting),Apeldoorn,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41235021,Stichting Dijklander Ziekenhuis,Hoorn,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
08083453,Zorggroep Ena (Stichting),Voorthuizen,2020,Accountants voor de Gezondheidszorg B.V.,13020048,13020048,wettelijke_controle,goedkeurend,,
34126607,De ZorgSpecialist B.V.,Santpoort-Noord,2020,RSM Netherlands Accountants N.V.,13000090,13000090,wettelijke_controle,goedkeurend,,
41141265,Frankeland - Sint Liduinastichting,Schiedam,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
37111182,Parlan (Stichting),Alkmaar,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
73655902,De Poel Coaching,Wierden,2020,Eshuis Registeraccountants B.V.,13000144,13000144,productieverantwoording,goedkeurend,,
30170001,Reinaerde (Stichting),Utrecht,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
27336321,Haagse Wijk- en WoonZorg (Stichting),Den Haag,2020,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
41174339,Driestar educatief (Stichting),Gouda,2020,Forvis Mazars Accountants N.V.,13000408,13000408,wettelijke_controle,goedkeurend,,
05067550,Kadera aanpak huiselijk geweld (Stichting),Zwolle,2020,Flynth Audit B.V.,13000519,13000519,wettelijke_controle,goedkeurend,,
61370630,Stichting Lokalis,Utrecht,2020,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
41020275,Universitaire en Algemene Kinder- en Jeugdpsychiatrie Noord-Nederland / Accare (Stichting),Assen,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41081034,Van Neynselstichting (Stichting),'s-Hertogenbosch,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
37107589,De Waerden - Centraal Bureau (Stichting),Heerhugowaard,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41222776,"SIG, organisatie voor ondersteuning van mensen met een beperking (Stichting)",Beverwijk,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41247103,Stichting Woonzorg Flevoland,Lelystad,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
73378909,Coöperatie ambulancezorg Zuid-Holland Zuid U.A.,Papendrecht,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41035212,Careander (Stichting),Harderwijk,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41241550,Woonzorgcentrum De Raatstede / De Pieter Raat Stichting,Heerhugowaard,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41238099,Esdege-Reigersdaal (Stichting),Broek op Langedijk,2020,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
30244197,Universitair Medisch Centrum Utrecht,Utrecht,2020,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
18073067,Novadic-Kentron (Stichting),Vught,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
08142671,Buurtzorg Nederland (Menzis) (Stichting),Almelo,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
28087050,Zorgorganisatie Zorg-Vuldig B.V.,Leiderdorp,2020,Audit To Be B.V.,13020052,13020052,wettelijke_controle,,,
41141091,Herman Frantsenhuizen (Stichting),Vlaardingen,2020,DRV Accountants & Adviseurs,overig_drv_accountants_adviseurs,,vrijwillige_controle,goedkeurend,,
17147045,Viasana (Stichting),Mill,2020,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
30147072,Bartimeus Sonneheerdt (Stichting),Zeist,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41000503,Fier Fryslan (Stichting),Leeuwarden,2020,Countus Accountants + Adviseurs B.V.,13000483,13000483,wettelijke_controle,goedkeurend,,
37096206,Exploitatie Hospice Alkmaar (Stichting),Alkmaar,2020,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
22063723,Admiraal de Ruyter Ziekenhuis BV,Goes,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
20100506,GGZ Westelijk Noord-Brabant / GGZ-WNB (Stichting),Bergen op Zoom,2020,Q-Concepts Accountancy B.V.,13000773,13000773,wettelijke_controle,goedkeurend,,ja
41244253,Woon- en Zorgcentrum Humanitas (Stichting),Deventer,2020,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
41062327,La Providence (Stichting),Grubbenvorst,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
02100176,Het Mosterdzaad,Veendam,2020,Van der Meer Accountants B.V.,13000361,13000361,productieverantwoording,goedkeurend,,
41076416,Envida (Stichting),Maastricht,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41177220,Samen Veilig Midden-Nederland (Stichting),Utrecht,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
20115882,Park Zuiderhout (Stichting),Teteringen,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
12049254,AmbulanceZorg Limburg-Noord,Venlo,2020,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
41081234,Sint Anna (Stichting),Boxmeer,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41035166,Protestants-Christelijke Stichting Philadelphia Zorg,Amersfoort,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
24369841,ASVZ (Stichting),Sliedrecht,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41027903,Protestants Christelijke Stichting voor Ouderenzorg Woon- en Zorgcentrum De Vriezenhof,Vriezenveen,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41096992,Amarant,Tilburg,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
62161792,Medisch Specialisten Noord West (maatschap),Alkmaar,2020,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
41080557,Woonzorgcentrum De Annenborch (Stichting),Rosmalen,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
32107374,Centraalzorg B.V.,Leusden,2020,De ZorgAccountants B.V.,overig_de_zorgaccountants,,vrijwillige_controle,,,
54327946,Prinses Máxima Centrum voor Kinderoncologie (B.V),Utrecht,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
24325621,Zorgpartners Midden-Holland (Stichting),Gouda,2020,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
55583261,ATAL-Medial (Stichting),Amsterdam,2020,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
27370985,Militair Revalidatiecentrum (MRC),Doorn,2020,Deloitte Accountants B.V.,13000015,13000015,productieverantwoording,,,
41014042,Zorgcentrum De Blanckenbörg (Stichting),Blijham,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
67742858,Protestants-Christelijke Stichting Waardeburgh,Sliedrecht,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
27181317,Geestelijke Gezondheidszorg Delfland (Stichting),Delft,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41180026,Accolade Zorggroep (Stichting),Bosch en Duin,2020,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
41102850,SOVAK (Stichting),Terheijden,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
24475999,Stichting Agrarische Zorgonderneming Vlist,Vlist,2020,aaff Audit en Assurance B.V.,13000259,13000259,productieverantwoording,goedkeurend,,
17264705,Alexander Monro Ziekenhuis (Stichting),Bilthoven,2020,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
02084324,Verslavingszorg Noord Nederland (Stichting),Groningen,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
65042662,Stichting Patyna,Sneek,2020,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
28099814,Basalt,'s-Gravenhage,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41105368,Dag- en Woonvoorzieningen Westelijk Noord-Brabant / SDW (Stichting),Roosendaal,2020,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
32117315,Ave Medical (Stichting),Huizen,2020,BDO Audit & Assurance B.V.,13000311,13000311,wnt_verantwoording,goedkeurend,,
66986974,Reva Clinic (Stichting),Utrecht,2020,BDO Audit & Assurance B.V.,13000311,13000311,wnt_verantwoording,goedkeurend,,
41113281,Stichting Voor Regionale Zorgverlening (SVRZ),Middelburg,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41235221,Stichting Leviaan,Purmerend,2020,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
41027866,Revalidatiecentrum Het Roessingh (Stichting),Enschede,2020,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
27307515,ActiVite (Stichting),Leiderdorp,2020,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
41105788,Zorggroep West- en Midden-Brabant (Stichting),Breda,2020,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
41085846,Geestelijke Gezondheidszorg Oost Brabant (Stichting),Boekel,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
00000012,Militaire Geestelijke Gezondheidszorg,Utrecht,2020,Deloitte Accountants B.V.,13000015,13000015,controle_onbepaald,goedkeurend,,
04066212,Zorggroep Tangenborgh (Stichting),Emmen,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41113260,Zuidwest Radiotherapeutisch Instituut (Stichting),Vlissingen,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
17145911,Stichting Zorggroep Elde Maasduinen,Boxtel,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
08215422,Stichting Viattence,Epe,2020,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
41017323,Wilhelmina Ziekenhuis Assen (Stichting),Assen,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
08154553,Protestants Christelijke Woonzorg Unie Veluwe (Stichting),Nunspeet,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41009381,Certe Medische Diagnostiek en Advies (Stichting),Groningen,2020,De Jong & Laan Controle B.V.,13000420,13000420,wettelijke_controle,goedkeurend,,
64566706,Villa ExpertCare,Nieuwegein,2020,Stichting Audit Only,13000655,13000655,wettelijke_controle,beperking,inhoudelijk,
08139691,ExperTcare B.V.,Nieuwegein,2020,Stichting Audit Only,13000655,13000655,wettelijke_controle,beperking,inhoudelijk,
01178096,Alliade (Stichting),Heerenveen,2020,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
41188459,Zorg- en Wooncentrum De Haven (Stichting),Bunschoten Spakenburg,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
05076932,Hanzeheerd (Stichting),Hattem,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
23091362,Albert Schweitzer Ziekenhuis (Stichting),Dordrecht,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
34259830,Amsta (Stichting),Amsterdam,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
67721133,Stichting ZorgSaam Zorggroep Zeeuws-Vlaanderen,Terneuzen,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
68681437,Coöperatie De MARQ U.A.,Breda,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
08137342,Protestants Christelijke Stichting voor Zorgverlening Het Baken,Elburg,2020,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
41049860,Ziekenhuis Gelderse Vallei (Stichting),Ede Gld,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41225010,Spaarne Gasthuis (Stichting),Hoofddorp,2020,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
41062188,Mutsaersstichting,Venlo,2020,SmitsVandenBroek Accountants B.V.,13020045,13020045,wettelijke_controle,goedkeurend,,
34239269,Zorgbalans (Stichting),Haarlem,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
65858190,Incluzio Hollands Kroon,Schiedam,2020,Grant Thornton Audit en Assurance B.V.,13000524,13000524,wettelijke_controle,goedkeurend,,
05067459,Bureau Jeugdzorg Overijssel (Stichting),Zwolle,2020,Baker Tilly (Netherlands) B.V.,13000741,13000741,wettelijke_controle,goedkeurend,,
01169570,Universitair Medisch Centrum Groningen,Groningen,2020,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
39071815,Zorggroep Almere (Stichting),Almere,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
01136210,Ommelander Ziekenhuis Groningen,Scheemda,2020,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,ja
41184520,De Forensische Zorgspecialisten (Stichting),Utrecht,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
52603385,Royaal Thuis,'s-Gravenhage,2020,HLB Den Hartog Accountants & Consultants,13000106,13000106,wnt_verantwoording,goedkeurend,,
41095510,Elisabeth-TweeSteden Ziekenhuis (Stichting),Tilburg,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41165544,Stichting ARQ Centrum'45,Oegstgeest,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
32099806,Amerpoort (Stichting),Baarn,2020,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
55620434,Pathan B.V.,Rotterdam,2020,Visser & Visser Audit en Assurance B.V.,13000491,13000491,wettelijke_controle,goedkeurend,,
41068375,Stichting voor Medische en Verpleegkundige Zorgverlening St. Jans Gasthuis,Weert,2020,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
41049399,Adullam voor Gehandicaptenzorg (Stichting),Barneveld,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41165834,De Haardstee (Stichting),Leiden,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41046238,Estinea (Stichting),Aalten,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41050222,Stichting Regionale Instelling voor Beschermd Wonen Arnhem en Veluwe-Vallei (RIBW Arnhem en Veluwe-Vallei),Arnhem,2020,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
14126551,Stichting Zuyderland Zorg,Geleen,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
62375644,Zuyderland Medisch Centrum (Stichting),Heerlen,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41197638,Ziekenhuis Amstelland (Stichting),Amstelveen,2020,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
08121485,Interakt Contour Groep (Stichting),Nunspeet,2020,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
24485070,Erasmus MC,Rotterdam,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41051592,Catharina (Stichting),Arnhem,2020,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
41032033,Stichting Laboratorium Pathologie Oost Nederland,Hengelo Ov,2020,De Jong & Laan Controle B.V.,13000420,13000420,wettelijke_controle,goedkeurend,,
41125312,Capri Hartrevalidatie Rotterdam (Stichting),Rotterdam,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
40530817,Het Nederlands Kanker Instituut (Stichting),Amsterdam,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41100695,Prisma (Stichting),Waalwijk,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41174469,Gemiva-SVG Groep (Stichting),Gouda,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
62065629,Stadskamer (Stichting),Doetinchem,2020,Metis Audit B.V.,13020131,13020131,wettelijke_controle,goedkeurend,,
01110074,Kwadrantgroep (Stichting),Drachten,2020,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
30172727,Diakonessenhuis (Stichting),Utrecht,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
08162978,Het MaatHuis (Stichting),Wierden,2020,Eshuis Registeraccountants B.V.,13000144,13000144,wettelijke_controle,goedkeurend,,
62414259,Transmurale Specialistische Zorg Dokkum (Stichting),Utrecht,2020,Forvis Mazars Accountants N.V.,13000408,13000408,controle_onbepaald,goedkeurend,,
41265029,Woon-Zorgcentra De Rijnhoven (Stichting),Harmelen,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
69517606,Stichting Veilig Thuis IJsselland,Zwolle,2020,Flynth Audit B.V.,13000519,13000519,wettelijke_controle,goedkeurend,,
27283988,Cardia-Duinrust (Stichting),Den Haag,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
28102621,Marente (Stichting),Voorhout,2020,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
24264945,Pameijer (Stichting),Rotterdam,2020,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
33299171,Amstelring Groep (Stichting),Amsterdam,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41125262,Stichting Protestants Christelijk Zorgcentrum Riederborgh,Ridderkerk,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41178066,Ouderenzorg Oudewater (Stichting),Oudewater,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41000436,Revalidatie Friesland (Stichting),Beetsterzwaag,2020,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
56708874,Laverhof (Stichting),Heeswijk-Dinther,2020,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
14124959,Academisch Ziekenhuis Maastricht,Maastricht,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41180032,Stichting Warande,Zeist,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
61802379,Alrijne Zorggroep (Stichting),Leiderdorp,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
04075244,Trajectum (Stichting),Zwolle,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41087385,Catharina Ziekenhuis (Stichting),Eindhoven,2020,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
41186582,Sherpa (Stichting),Baarn,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
52418359,Nicole's Huiskamer,Bovenkarspel,2020,BDO Audit & Assurance B.V.,13000311,13000311,productieverantwoording,goedkeurend,,
27340169,Evita Zorg B.V.,Den Haag,2020,FACET Audit B.V.,13000073,13000073,wettelijke_controle,goedkeurend,,
41048366,De Rozelaar (Stichting),Barneveld,2020,Baker Tilly (Netherlands) B.V.,13000741,13000741,wettelijke_controle,goedkeurend,,
09171188,Woonzorg Lojal (Stichting),Doetinchem,2020,Stolwijk Kelderman Accountants Fiscalisten,13000458,13000458,wnt_verantwoording,goedkeurend,,
09129229,"Opella, Protestants Christelijke Stichting voor Wonen, Zorg en Welzijn",Ede (gld),2020,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
30158002,AxionContinu groep (Stichting),Utrecht,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
09110875,Rijnstate (Stichting),Arnhem,2020,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
